ปีที่เกิดเหตุ,วันที่เกิดเหตุ,เวลา,วันที่รายงาน,เวลาที่รายงาน,ACC_CODE,หน่วยงาน,สายทางหน่วยงาน,รหัสสายทาง,สายทาง,KM,จังหวัด,รถคันที่1,บริเวณที่เกิดเหตุ,มูลเหตุสันนิษฐาน,ลักษณะการเกิดเหตุ,สภาพอากาศ,LATITUDE,LONGITUDE,รถที่เกิดเหตุ,รถและคนที่เกิดเหตุ,รถจักรยานยนต์,รถสามล้อเครื่อง,รถยนต์นั่งส่วนบุคคล,รถตู้,รถปิคอัพโดยสาร,รถโดยสารมากกว่า4ล้อ,รถปิคอัพบรรทุก4ล้อ,รถบรรทุก6ล้อ,รถบรรทุกไม่เกิน10ล้อ,รถบรรทุกมากกว่า10ล้อ,รถอีแต๋น,รถอื่นๆ,คนเดินเท้า,ผู้เสียชีวิต,ผู้บาดเจ็บสาหัส,ผู้บาดเจ็บเล็กน้อย,รวมจำนวนผู้บาดเจ็บ,วันเวลาเกิด,Unnamed: 39
2020,2/3/2020,11:30:00,3/11/2020,11:51 AM,3793788,กรมทางหลวง,ทางหลวง,408,ทุ่งหวัง - นาทวี,183.2,สงขลา,รถจักรยานยนต์,,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,7.043677242,100.6555232,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-02-03 11:30:00,
2020,2/5/2020,17:00:00,3/6/2020,7:49 AM,3793096,กรมทางหลวง,ทางหลวง,4,เนินพิชัย - คลองหวะ,1249.58,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.007688726,100.4141861,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2020-02-05 17:00:00,
2020,2/6/2020,2:00:00,4/22/2020,8:09 AM,3797941,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1309.01,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.532962943,100.4170909,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-02-06 02:00:00,
2020,2/6/2020,2:50:00,2/1/2021,10:48 AM,3816613,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1307.75,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.5466891,100.4149908,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2020-02-06 02:50:00,
2020,2/6/2020,4:30:00,3/30/2020,2:09 PM,3795648,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,48.7,สงขลา,รถโดยสารขนาดใหญ่,ทางโค้งกว้าง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.946931343,100.8542132,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,18,2020-02-06 04:30:00,
2020,2/7/2020,17:50:00,4/16/2020,1:26 PM,3797409,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,60.6,สงขลา,รถจักรยานยนต์,ทางเชื่อมเข้าบริเวณหน้าโรงเรียน,คน/รถ/สัตว์ตัดหน้ากระชั้นชิด,ชนท้าย,แจ่มใส,6.885108952,100.9402719,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2020-02-07 17:50:00,
2020,2/8/2020,3:00:00,3/30/2020,2:45 PM,3795629,กรมทางหลวง,ทางหลวง,42,นาทวี - ลำไพล,20.527,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.740863679,100.6178811,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-02-08 03:00:00,
2020,2/8/2020,23:30:00,4/16/2020,10:56 AM,3797405,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,6.17,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.1147862,100.5284858,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-08 23:30:00,
2020,2/10/2020,15:00:00,4/2/2020,9:03 AM,3796306,กรมทางหลวง,ทางหลวง,4085,ปากน้ำเทพา - ธารคีรี,38.38,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,ฝนตก,6.559053243,100.9539726,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,2020-02-10 15:00:00,
2020,2/11/2020,7:15:00,4/1/2020,3:53 PM,3795848,กรมทางหลวง,ทางหลวง,406,ปากจ่า - ค่ายรวมมิตร,47.0,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.991518411,100.1411641,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-02-11 07:15:00,
2020,2/11/2020,23:55:00,2/14/2020,3:33 PM,3789981,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1284.6,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.747874401,100.4515707,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-02-11 23:55:00,
2020,2/12/2020,15:30:00,3/11/2020,10:29 AM,3793992,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,20.3,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),ฝนตก,6.98832102,100.6419593,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,3,2020-02-12 15:30:00,
2020,2/13/2020,10:15:00,6/15/2020,4:15 PM,3800232,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,22.9,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.983997453,100.6647581,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2020-02-13 10:15:00,
2020,2/13/2020,19:45:00,2/24/2020,9:23 AM,3790993,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,46.32,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.948126812,100.8326322,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-02-13 19:45:00,
2020,2/14/2020,0:15:00,3/30/2020,4:06 PM,3795416,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,3.55,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,7.121312289,100.5489483,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020-02-14 00:15:00,
2020,2/14/2020,5:20:00,2/24/2020,11:05 AM,3790991,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,28.625,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.949056027,100.694485,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-02-14 05:20:00,
2020,2/14/2020,10:30:00,4/2/2020,9:05 AM,3795971,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,52.6,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.930346227,100.8824032,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-02-14 10:30:00,
2020,2/14/2020,14:30:00,3/30/2020,2:38 PM,3795430,กรมทางหลวง,ทางหลวง,42,นาทวี - ลำไพล,40.5,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ที่ลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.710710028,100.7772499,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-14 14:30:00,
2020,2/15/2020,13:00:00,3/30/2020,4:10 PM,3795444,กรมทางหลวง,ทางหลวง,4085,ปากน้ำเทพา - ธารคีรี,14.715,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,,แซงรถอย่างผิดกฎหมาย,ชนในทิศทางตรงกันข้าม (ไม่ใช่การแซง),แจ่มใส,6.758398284,100.9466126,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2020-02-15 13:00:00,
2020,2/16/2020,7:00:00,3/19/2020,3:07 PM,3794137,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,54.25,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.920345351,100.8935398,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-02-16 07:00:00,
2020,2/17/2020,0:30:00,3/23/2020,9:43 AM,3794356,กรมทางหลวง,ทางหลวง,408,นาทวี - ด่านประกอบ (เขตแดนไทย/มาเลเซีย),220.95,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.736623102,100.6950831,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-02-17 00:30:00,
2020,2/17/2020,4:30:00,2/17/2020,3:10 PM,3790061,กรมทางหลวง,ทางหลวง,407,คลองหวะ - ควนหิน,0.65,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.980075858,100.4813003,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2020-02-17 04:30:00,
2020,2/17/2020,15:40:00,3/30/2020,11:20 AM,3795645,กรมทางหลวง,ทางหลวง,4,คลองหวะ - พังลา,1272.55,สงขลา,รถบรรทุก 6 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.850541026,100.4704133,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-02-17 15:40:00,
2020,2/18/2020,8:15:00,3/23/2020,9:40 AM,3794420,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,54.79,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางโค้งกว้าง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางโค้ง,ฝนตก,6.91709156,100.897209,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-18 08:15:00,
2020,2/20/2020,11:30:00,3/30/2020,12:22 PM,3795291,กรมทางหลวง,ทางหลวง,408,เกาะยอ - ทุ่งหวัง,177.563,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.084621796,100.6320244,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,2020-02-20 11:30:00,
2020,2/20/2020,14:00:00,3/11/2020,11:52 AM,3793461,กรมทางหลวง,ทางหลวง,408,ทุ่งหวัง - นาทวี,187.725,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.006000906,100.6713644,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2020-02-20 14:00:00,
2020,2/22/2020,20:50:00,3/23/2020,9:28 AM,3794479,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,69.1,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.844831392,100.9931221,3,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-02-22 20:50:00,
2020,2/24/2020,9:00:00,4/2/2020,10:28 AM,3795953,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,74.3,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,หลับใน,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.830043015,101.0379445,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-02-24 09:00:00,
2020,2/24/2020,20:30:00,3/11/2020,3:12 PM,3793867,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,58.3,สงขลา,รถตู้,ทางตรง+ไม่มีความลาดชัน,มีกองวัสดุ/สิ่งกีดขวาง,ชนสิ่งกีดขวาง (บนผิวจราจร),แจ่มใส,6.896995838,100.920386,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-24 20:30:00,
2020,2/26/2020,20:00:00,3/30/2020,11:13 AM,3795475,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,12.228,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.076287842,100.4956743,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-26 20:00:00,
2020,2/26/2020,20:15:00,4/1/2020,3:52 PM,3795978,กรมทางหลวง,ทางหลวง,406,ปากจ่า - ค่ายรวมมิตร,23.7,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,7.139221295,100.273456,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2020-02-26 20:15:00,
2020,2/27/2020,8:45:00,3/19/2020,11:15 AM,3794053,กรมทางหลวง,ทางหลวง,43,นาหม่อม - จะนะ,35.87,สงขลา,รถโดยสารขนาดใหญ่,ทางตรง+ไม่มีความลาดชัน,แซงรถอย่างผิดกฎหมาย,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.918801001,100.7461014,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,43,43,2020-02-27 08:45:00,
2020,2/27/2020,15:30:00,3/2/2020,2:40 PM,3791602,กรมทางหลวง,ทางหลวง,408,สทิงพระ - เกาะยอ,134.8,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.381672335,100.4726449,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,7,8,15,2020-02-27 15:30:00,
2020,2/28/2020,5:30:00,4/2/2020,9:06 AM,3796100,กรมทางหลวง,ทางหลวง,4085,ปากน้ำเทพา - ธารคีรี,1.8,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางโค้งกว้าง+ไม่มีความลาดชัน,บรรทุกเกินอัตรา,พลิกคว่ำ/ตกถนนในทางโค้ง,แจ่มใส,6.864628405,100.9523311,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-02-28 05:30:00,
2020,2/28/2020,9:20:00,3/3/2020,10:03 AM,3794309,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1286.326,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.733213566,100.4500097,3,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2020-02-28 09:20:00,
2020,2/29/2020,8:10:00,3/2/2020,4:04 PM,3792075,กรมทางหลวง,ทางหลวง,4,พังลา - จุดผ่านแดนถาวรสะเดา (เขตแดนไทย/มาเลเซีย),1284.24,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,ชนท้าย,แจ่มใส,6.751704684,100.4527831,3,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2020-02-29 08:10:00,
2020,3/1/2020,17:30:00,4/3/2020,12:39 PM,3796356,กรมทางหลวง,ทางหลวง,43,จะนะ - ปาแด,54.1,สงขลา,รถปิคอัพบรรทุก 4 ล้อ,ทางตรง+ไม่มีความลาดชัน,อุปกรณ์ยานพาหนะบกพร่อง,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,6.921258646,100.8925447,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020-03-01 17:30:00,
2020,3/1/2020,23:00:00,4/2/2020,11:10 AM,3796256,กรมทางหลวง,ทางหลวง,408,ทุ่งหวัง - นาทวี,207.815,สงขลา,รถยนต์นั่งส่วนบุคคล/รถยนต์นั่งสาธารณะ,ทางตรง+ไม่มีความลาดชัน,แซงรถอย่างผิดกฎหมาย,ชนด้านข้าง,แจ่มใส,6.844027138,100.7122949,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2020-03-01 23:00:00,
2020,3/2/2020,6:30:00,3/5/2020,3:03 PM,3792725,กรมทางหลวง,ทางหลวง,407,คลองหวะ - ควนหิน,11.119,สงขลา,รถบรรทุกมากกว่า 10 ล้อ (รถพ่วง),ทางตรง+ไม่มีความลาดชัน,ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ,อื่นๆ,แจ่มใส,7.060945096,100.5209488,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2020-03-02 06:30:00,
2020,3/2/2020,10:30:00,7/22/2020,4:15 PM,3802015,กรมทางหลวง,ทางหลวง,42,คลองแงะ - นาทวี,0.8,สงขลา,รถจักรยานยนต์,ทางตรง+ไม่มีความลาดชัน,ไม่ยอมให้รถที่มีสิทธิ์ไปก่อน,ชนท้าย,แจ่มใส,6.788437103,100.460355,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2020-03-02 10:30:00,
2020,3/3/2020,14:00:00,4/24/2020,12:51 PM,3798154,กรมทางหลวง,ทางหลวง,414,คลองวง - ท่าท้อน,22.433,สงขลา,อื่นๆ,ทางตรง+ไม่มีความลาดชัน,ขับรถเร็วเกินอัตรากำหนด,พลิกคว่ำ/ตกถนนในทางตรง,แจ่มใส,7.01443196,100.4281899,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020-03-03 14:00:00,
