ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
3649,200,คุ้งยอ - ห้วยขื่อ,11+465,5686 ,5130 ,508 ,386 ,364 ,3638 ,2379 ,1539 ,1712 ,1292 ,22634 ,33.896,217,2984,ปราจีนบุรี,ปราจีนบุรี
21,501,วังชมภู - บ้านโตก,204+000,5672 ,5299 ,110 ,16 ,381 ,2278 ,638 ,314 ,229 ,150 ,15087 ,11.454,107,3751,เพชรบูรณ์ที่ 1,เพชรบูรณ์
214,102,บ้านหลุบ - ลำชี,8+764,5671 ,5945 ,22 ,4 ,18 ,1108 ,811 ,350 ,217 ,161 ,14307 ,10.911,118,3713,กาฬสินธุ์,กาฬสินธุ์
2,503,หินลาด - โนนสะอาด,374+669,5667 ,5717 ,102 ,78 ,113 ,2126 ,1204 ,1246 ,1073 ,1310 ,18636 ,26.959,38,1429,ขอนแก่นที่ 1,ขอนแก่น
288,100,ถนนวงแหวนรอบเมืองบุรีรัมย์,2+100,5658 ,2031 ,466 ,166 ,207 ,10899 ,721 ,378 ,164 ,32 ,20722 ,8.049,32,10148,บุรีรัมย์,บุรีรัมย์
3063,100,บ่อโพง - โคกมะลิ,6+766,5643 ,4174 ,216 ,167 ,165 ,4760 ,753 ,785 ,1453 ,977 ,19093 ,22.521,46,3925,อยุธยา,พระนครศรีอยุธยา
4,604,ห้วยยาง -  บางสะพาน,350+013,5639 ,4067 ,61 ,36 ,71 ,3895 ,1658 ,1609 ,1717 ,1955 ,20708 ,34.025,48,2922,ประจวบคีรีขันธ์ (หัวหิน),ประจวบคีรีขันธ์
4,1301,เขาพับผ้า - พัทลุง,1160+640,5622 ,3412 ,167 ,93 ,83 ,7032 ,481 ,434 ,248 ,222 ,17794 ,8.773,36,3595,พัทลุง,พัทลุง
208,200,หนองสระพัง - มหาสารคาม,27+500,5592 ,4245 ,88 ,86 ,75 ,2426 ,1722 ,688 ,777 ,630 ,16329 ,24.362,54,2894,มหาสารคาม,มหาสารคาม
12,703,หนองแก - บ้านฝาง,508+049,5589 ,1586 ,120 ,59 ,94 ,13479 ,505 ,423 ,544 ,368 ,22767 ,8.754,116,1839,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
1366,100,หนองฮ่อ - ศูนย์พัฒนาปิโตรเลียมภาคเหนือ,1+780,5574 ,724 ,52 ,0 ,0 ,2806 ,50 ,0 ,0 ,0 ,9206 ,0.543,25,3237,เชียงใหม่ที่ 2,เชียงใหม่
314,101,บางปะกง - แสนภูดาษ,4+688,5572 ,4642 ,4121 ,4176 ,4322 ,8060 ,5058 ,4917 ,4806 ,4406 ,50080 ,55.282,0,4033,ฉะเชิงเทรา,ฉะเชิงเทรา
12,702,ร่องแซง - หนองแก,472+549,5557 ,3989 ,155 ,166 ,137 ,24912 ,1200 ,1268 ,1248 ,984 ,39616 ,12.629,87,4618,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
3111,100,ปทุมธานี - ท้ายเกาะ,0+200,5557 ,5690 ,2899 ,2406 ,2496 ,2730 ,2721 ,2876 ,2815 ,2633 ,32823 ,48.585,388,4489,ปทุมธานี,ปทุมธานี
3902,500,คลองระพีพัฒน์ - บึงคำพร้อย,25+000,5549 ,5302 ,994 ,17 ,17 ,2865 ,1175 ,647 ,61 ,30 ,16657 ,11.689,133,1373,ปทุมธานี,ปทุมธานี
3,200,คลองด่าน - บางปะกง,74+000,5540 ,4613 ,4098 ,4143 ,4355 ,7991 ,5003 ,4806 ,4787 ,4380 ,49716 ,55.262,0,4038,ฉะเชิงเทรา,ฉะเชิงเทรา
4009,201,นาสาร - เวียงสระ,61+000,5535 ,5183 ,0 ,0 ,86 ,2686 ,1851 ,1720 ,1429 ,1161 ,19651 ,31.79,0,4141,สุราษฎร์ธานีที่ 3 (เวียงสระ),สุราษฎร์ธานี
420,100,วงแหวนรอบเมืองสุราษฎร์ธานี,3+282,5534 ,4387 ,123 ,122 ,129 ,8444 ,962 ,886 ,840 ,491 ,21918 ,15.649,14,3374,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
4045,100,บางรัก - ควนขัน,2+665,5517 ,3192 ,40 ,50 ,48 ,7229 ,175 ,104 ,43 ,27 ,16425 ,2.721,3,6801,ตรัง,ตรัง
12,501,ร้องโพธิ์ - วังทอง,247+513,5508 ,5172 ,101 ,28 ,319 ,10375 ,775 ,759 ,549 ,130 ,23716 ,10.794,42,2429,พิษณุโลกที่ 2 (วังทอง),พิษณุโลก
23,302,ร้อยเอ็ด - เสลภูมิ,117+412,5507 ,5898 ,83 ,60 ,37 ,528 ,59 ,41 ,30 ,12 ,12255 ,1.95,37,2287,ร้อยเอ็ด,ร้อยเอ็ด
2039,201,น้ำอ้อม - กุดโดน,52+275,5493 ,563 ,7 ,1 ,0 ,473 ,334 ,197 ,206 ,99 ,7373 ,11.352,29,1793,กาฬสินธุ์,กาฬสินธุ์
403,100,นครศรีธรรมราช - เสาธง,2+000,5491 ,2951 ,379 ,34 ,38 ,5163 ,440 ,217 ,72 ,31 ,14816 ,5.616,30,4373,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
2072,100,หนองปล้อง - พระบึง,1+000,5479 ,2031 ,55 ,23 ,4 ,1689 ,1609 ,37 ,5 ,7 ,10939 ,15.404,174,2257,นครราชสีมาที่ 3,นครราชสีมา
4,904,นาเหนือ - เขาคราม,941+327,5477 ,2630 ,171 ,96 ,127 ,3157 ,410 ,455 ,293 ,260 ,13076 ,12.55,36,2363,พังงา,กระบี่
333,302,การุ้ง - อุทัยธานี,163+011,5472 ,1908 ,259 ,0 ,227 ,2413 ,353 ,261 ,234 ,212 ,11339 ,11.35,191,2003,อุทัยธานี,อุทัยธานี
4082,100,ยะลา - โต๊ะปะเก๊ะ,1+335,5470 ,708 ,71 ,3 ,5 ,631 ,244 ,81 ,26 ,5 ,7244 ,5.025,14,7261,ยะลา,ยะลา
1,1102,ดอนไชย - สบปราบ,617+097,5469 ,828 ,31 ,0 ,0 ,1440 ,825 ,520 ,766 ,442 ,10321 ,24.736,0,1188,ลำปางที่ 1,ลำปาง
23,100,บ้านไผ่  - ไพศาล,5+185,5463 ,701 ,121 ,37 ,71 ,10055 ,818 ,418 ,361 ,436 ,18481 ,11.585,26,2685,ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
3562,100,ลพบุรี - ป่าหวาย,3+000,5432 ,2064 ,145 ,78 ,73 ,341 ,233 ,23 ,0 ,7 ,8396 ,4.931,90,4144,ลพบุรีที่ 1,ลพบุรี
3,503,ระยอง - กะเฉด,246+000,5426 ,3983 ,365 ,7 ,4 ,9600 ,412 ,891 ,390 ,376 ,21454 ,9.695,45,2459,ระยอง,ระยอง
12,802,ขอนแก่น - พรหมนิมิตร,562+054,5417 ,4557 ,334 ,98 ,472 ,10371 ,436 ,450 ,291 ,270 ,22696 ,8.887,3,6009,ขอนแก่นที่ 1,ขอนแก่น
404,100,ตรัง - บ้านนา,15+000,5407 ,4236 ,96 ,79 ,82 ,7799 ,443 ,398 ,193 ,31 ,18764 ,6.534,124,4235,ตรัง,ตรัง
3196,302,ท่าแค - โก่งธนู,92+000,5396 ,2147 ,247 ,160 ,275 ,1829 ,964 ,357 ,262 ,95 ,11732 ,18.011,55,1611,ลพบุรีที่ 1,ลพบุรี
226,402,ศรีสะเกษ - ห้วยขะยุง,300+712,5380 ,2806 ,175 ,94 ,69 ,7722 ,449 ,297 ,229 ,281 ,17502 ,8.108,43,2084,ศรีสะเกษที่ 1,ศรีสะเกษ
224,203,พะโค - หนองสนวน,91+671,5374 ,5084 ,468 ,387 ,362 ,5075 ,2883 ,1845 ,1859 ,1531 ,24868 ,35.656,354,4311,นครราชสีมาที่ 3,นครราชสีมา
419,100,ถนนวงแหวนรอบเมืองตรัง,2+500,5358 ,3547 ,30 ,0 ,15 ,4652 ,259 ,305 ,277 ,252 ,14695 ,7.54,65,3597,ตรัง,ตรัง
242,101,หนองคาย - หนองบัว,1+189,5353 ,1927 ,766 ,425 ,363 ,1515 ,935 ,757 ,563 ,550 ,13154 ,27.315,997,3882,หนองคาย,หนองคาย
223,200,นาแก - บ้านต้อง,48+999,5348 ,297 ,91 ,76 ,65 ,221 ,358 ,253 ,243 ,140 ,7092 ,16.004,70,1735,นครพนม,นครพนม
33,300,บางปะหัน - โคกแดง,67+049,5343 ,636 ,36 ,126 ,92 ,394 ,482 ,666 ,1326 ,987 ,10088 ,36.469,9,895,อยุธยา,พระนครศรีอยุธยา
3084,100,ท่าม่วง - หนองขาว,1+000,5337 ,4641 ,1 ,6 ,11 ,4380 ,129 ,152 ,85 ,21 ,14763 ,2.737,0,5132,กาญจนบุรี,กาญจนบุรี
3466,100,บ้านเก่า - พานทอง,0+500,5335 ,4137 ,597 ,352 ,3412 ,9752 ,7367 ,4547 ,3295 ,2483 ,41277 ,51.981,31,4439,ชลบุรีที่ 1,ชลบุรี
349,100,พนัสนิคม - หนองชาก,14+800,5317 ,5121 ,437 ,429 ,409 ,5123 ,1763 ,2289 ,1767 ,1369 ,24024 ,33.408,15,2023,ชลบุรีที่ 1,ชลบุรี
105,101,แม่สอด - ห้วยบง,4+590,5312 ,515 ,156 ,31 ,3 ,1230 ,337 ,210 ,88 ,87 ,7969 ,9.487,117,2335,ตากที่ 2 (แม่สอด),ตาก
2077,101,สุรินทร์ - ลำดวน,5+176,5308 ,1035 ,67 ,18 ,5 ,4328 ,716 ,259 ,247 ,114 ,12097 ,11.234,48,3754,สุรินทร์,สุรินทร์
3376,100,บ้านฉาง - ถนนซอย 13 ของนิคมสร้างตนเองจังหวัดระยอง,2+000,5300 ,2622 ,55 ,39 ,19 ,8000 ,234 ,199 ,23 ,22 ,16513 ,3.246,30,6797,ระยอง,ระยอง
2310,100,สวนสัตว์นครราชสีมา - ท่าอ่าง,1+000,5284 ,4908 ,382 ,238 ,252 ,5311 ,685 ,407 ,287 ,254 ,18008 ,11.789,214,3604,นครราชสีมาที่ 3,นครราชสีมา
1063,100,พิษณุโลก - บางกระทุ่ม,12+350,5276 ,529 ,53 ,0 ,0 ,766 ,339 ,213 ,138 ,26 ,7340 ,9.755,0,2720,พิษณุโลกที่ 1,พิษณุโลก
3087,100,ราชบุรี - แก้มอ้น,16+286,5259 ,3554 ,0 ,0 ,0 ,4416 ,439 ,268 ,1 ,0 ,13937 ,5.08,8,2462,ราชบุรี,ราชบุรี
304,502,ดอนขวาง - โพธิ์กลาง,269+615,5258 ,3463 ,11 ,79 ,11 ,7082 ,675 ,482 ,497 ,821 ,18379 ,13.956,9,2844,นครราชสีมาที่ 3,นครราชสีมา
2131,100,ขอนแก่น - บ้านสะอาด,2+493,5252 ,4776 ,332 ,29 ,518 ,10854 ,386 ,326 ,204 ,203 ,22880 ,7.281,32,4600,ขอนแก่นที่ 1,ขอนแก่น
327,100,สี่แยกปฐมพร - แยกหมอเล็ก,6+900,5226 ,1634 ,68 ,18 ,6 ,7063 ,213 ,88 ,6 ,6 ,14328 ,2.352,16,3044,ชุมพร,ชุมพร
1016,100,แม่จัน - กิ่วพร้าว,2+000,5225 ,1520 ,41 ,18 ,7 ,5411 ,394 ,180 ,125 ,50 ,12971 ,5.967,65,2031,เชียงรายที่ 1,เชียงราย
340,303,ศรีประจันต์ - ปากน้ำ,113+409,5219 ,4758 ,20 ,29 ,23 ,2973 ,1267 ,840 ,1106 ,506 ,16741 ,22.526,10,1779,สุพรรณบุรีที่ 1,สุพรรณบุรี
321,101,นครปฐม - หนองปลาไหล,9+150,5216 ,4401 ,1431 ,1364 ,1221 ,3945 ,4299 ,4767 ,4567 ,1700 ,32911 ,54.444,1112,7496,นครปฐม,นครปฐม
310,100,ทางเข้าพระพุทธบาทสระบุรี,0+500,5214 ,4360 ,1433 ,1204 ,1152 ,5288 ,2207 ,2318 ,2011 ,1833 ,27020 ,39.693,234,4272,สระบุรี,สระบุรี
118,201,ดอยนางแก้ว - แม่สรวย,53+200,5212 ,4383 ,1090 ,766 ,780 ,5234 ,1264 ,794 ,724 ,551 ,20798 ,23.459,3,1272,เชียงรายที่ 1,เชียงราย
212,101,หนองคาย - ปากสวย,5+000,5208 ,3559 ,801 ,192 ,215 ,3001 ,818 ,693 ,721 ,556 ,15764 ,20.268,753,4099,หนองคาย,หนองคาย
202,601,สุวรรณภูมิ - โนนชัยศรี,213+816,5205 ,4704 ,374 ,323 ,249 ,1813 ,1908 ,1587 ,1729 ,1736 ,19628 ,38.374,46,3176,ยโสธร,ร้อยเอ็ด
369,100,ทางเลี่ยงเมืองสิงห์บุรี,1+000,5202 ,477 ,24 ,0 ,16 ,3691 ,334 ,126 ,27 ,17 ,9914 ,5.245,18,2946,สิงห์บุรี,สิงห์บุรี
3502,100,ดอนไร่ -  อ่างเก็บน้ำกระเสียว,37+678,5193 ,627 ,29 ,26 ,9 ,4143 ,206 ,109 ,100 ,119 ,10561 ,5.388,21,4497,สุพรรณบุรีที่ 1,สุพรรณบุรี
7,107,ทางต่างระดับบางควาย - ทางต่างระดับบางวัว,2+300,5191 ,3198 ,746 ,29 ,24 ,5407 ,2388 ,494 ,445 ,1266 ,19188 ,24.213,0,0,พิเศษระหว่างเมือง,ฉะเชิงเทรา
2,302,ดอนหวาย - บ้านวัด,193+612,5183 ,2321 ,37 ,52 ,152 ,11146 ,1828 ,1563 ,1297 ,2786 ,26365 ,29.122,11,495,นครราชสีมาที่ 1,นครราชสีมา
126,102,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศเหนือ,19+000,5178 ,4476 ,321 ,313 ,489 ,3076 ,823 ,512 ,442 ,393 ,16023 ,18.548,250,2260,พิษณุโลกที่ 1,พิษณุโลก
226,203,หนองม้า - กระสัง,108+798,5177 ,3661 ,106 ,82 ,62 ,8710 ,255 ,173 ,73 ,48 ,18347 ,3.777,6,3642,บุรีรัมย์,บุรีรัมย์
22,502,กุรุคุ - นครพนม,234+996,5176 ,3858 ,287 ,29 ,79 ,406 ,533 ,504 ,619 ,590 ,12081 ,19.485,280,1921,นครพนม,นครพนม
294,100,ทางเลี่ยงเมืองศรีสะเกษ,1+500,5167 ,3083 ,67 ,54 ,57 ,1880 ,442 ,275 ,218 ,155 ,11398 ,10.537,44,2543,ศรีสะเกษที่ 1,ศรีสะเกษ
23,402,ยโสธร - บ้านย่อ,184+449,5161 ,2542 ,90 ,77 ,90 ,4879 ,535 ,273 ,161 ,119 ,13927 ,9.011,31,4510,ยโสธร,ยโสธร
3591,101,เชียงรากน้อย - คลองเชียงรากน้อย,0+300,5157 ,5407 ,2302 ,2240 ,2256 ,2936 ,4478 ,4020 ,3100 ,2187 ,34083 ,53.637,0,2333,ปทุมธานี,ปทุมธานี
4153,100,หนองขรี - เทศบาลเมืองท่าข้าม,4+000,5132 ,4884 ,130 ,166 ,190 ,11149 ,818 ,725 ,307 ,174 ,23675 ,10.053,35,2419,สุราษฎร์ธานีที่ 1 ,สุราษฎร์ธานี
201,201,หนองบัวโคก - บ้านลี่,66+664,5130 ,575 ,0 ,0 ,95 ,7696 ,1268 ,1423 ,2098 ,2090 ,20375 ,34.228,18,746,ชัยภูมิ,ชัยภูมิ
33,402,หินกอง - คลองยาง,104+515,5127 ,1779 ,644 ,214 ,601 ,2799 ,1793 ,1701 ,1822 ,1376 ,17856 ,42.042,77,2766,สระบุรี,สระบุรี
207,100,บ้านวัด - ประทาย,13+906,5109 ,663 ,16 ,9 ,12 ,1475 ,539 ,473 ,652 ,827 ,9775 ,25.698,20,2216,นครราชสีมาที่ 1,นครราชสีมา
1365,100,สนามกีฬาสมโภชเชียงใหม่ 700 ปี - ศาลจังหวัดเชียงใหม่,0+700,5106 ,3156 ,33 ,51 ,5 ,404 ,45 ,0 ,0 ,0 ,8800 ,1.148,45,2773,เชียงใหม่ที่ 2,เชียงใหม่
2050,201,ตระการพืชผล - ห้วยยาง,46+248,5106 ,1313 ,234 ,138 ,128 ,2955 ,280 ,142 ,77 ,61 ,10434 ,7.916,91,5086,อำนาจเจริญ,อุบลราชธานี
348,101,อรัญประเทศ - แก้วเพชรพลอย,2+000,5100 ,1281 ,62 ,63 ,55 ,168 ,176 ,155 ,111 ,31 ,7202 ,8.206,86,2542,สระแก้ว (วัฒนานคร),สระแก้ว
352,201,คลองระพีพัฒน์ - ทางแยกต่างระดับวังน้อย,25+700,5090 ,1763 ,154 ,53 ,198 ,3183 ,3026 ,3155 ,2934 ,2803 ,22359 ,54.426,5,1061,อยุธยา,พระนครศรีอยุธยา
346,103,สะพานข้ามแม่น้ำเจ้าพระยาปทุมธานี - ต่างระดับลาดหลุมแก้ว,15+000,5086 ,5378 ,2228 ,1874 ,1469 ,2938 ,3240 ,3432 ,3971 ,3824 ,33440 ,53.26,217,4230,ปทุมธานี,ปทุมธานี
107,201,ขี้เหล็กหลวง - แม่ทะลาย,37+315,5077 ,1649 ,454 ,25 ,30 ,1249 ,694 ,257 ,190 ,63 ,9688 ,12.995,36,2618,เชียงใหม่ที่ 3,เชียงใหม่
3525,100,สามแยกกระจับ - หนองโพ,0+120,5067 ,3824 ,656 ,462 ,477 ,7320 ,1004 ,1127 ,539 ,418 ,20894 ,19.273,24,4465,ราชบุรี,ราชบุรี
23,403,บ้านย่อ - บ้านสวน,201+912,5065 ,3567 ,45 ,43 ,40 ,1724 ,1026 ,63 ,53 ,47 ,11673 ,10.897,48,1951,ยโสธร,ยโสธร
401,402,บางกุ้ง - เขาหัวช้าง,168+379,5054 ,2422 ,373 ,287 ,208 ,9078 ,711 ,586 ,441 ,303 ,19463 ,13.03,14,4310,สุราษฎร์ธานีที่ 2 (กาญจนดิษฐ์),สุราษฎร์ธานี
1014,101,ดอยสะเก็ด - ป่าบง,1+000,5049 ,1358 ,860 ,463 ,122 ,1011 ,254 ,147 ,133 ,0 ,9397 ,11.908,351,3302,เชียงใหม่ที่ 2,เชียงใหม่
1007,100,ทางเข้าดอยสะเก็ด,0+100,5039 ,1262 ,1190 ,0 ,0 ,4205 ,1940 ,0 ,0 ,0 ,13636 ,14.227,338,4569,เชียงใหม่ที่ 2,เชียงใหม่
4,902,ตะกั่วป่า - บางสัก,770+127,5026 ,4803 ,468 ,268 ,69 ,866 ,403 ,349 ,297 ,219 ,12768 ,12.57,195,3252,พังงา,พังงา
218,102,โคกสูง - นางรอง,38+800,5019 ,332 ,27 ,46 ,33 ,4271 ,387 ,230 ,220 ,309 ,10874 ,11.265,27,836,บุรีรัมย์,บุรีรัมย์
206,100,ตลาดแค - วังหิน,7+000,5016 ,1369 ,57 ,51 ,51 ,5130 ,805 ,774 ,764 ,331 ,14348 ,19.348,35,3097,นครราชสีมาที่ 1,นครราชสีมา
4016,101,นครศรีธรรมราช - พรหมคีรี,11+500,5011 ,4492 ,431 ,4 ,2 ,2969 ,901 ,427 ,161 ,82 ,14480 ,10.891,39,3461,นครศรีธรรมราชที่ 1,นครศรีธรรมราช
2,503,หินลาด - โนนสะอาด,365+007,5005 ,4359 ,202 ,164 ,477 ,2286 ,1516 ,1680 ,1504 ,1398 ,18591 ,36.249,42,2068,ขอนแก่นที่ 1,ขอนแก่น
2421,101,เขื่อนลำพระเพลิง - สี่แยกลำพระเพลิง,26+000,4997 ,2209 ,26 ,20 ,3 ,1738 ,1480 ,12 ,8 ,0 ,10493 ,14.514,153,1913,นครราชสีมาที่ 3,นครราชสีมา
101,500,สวนป่า - สะพานพญาวัด,348+439,4996 ,1084 ,0 ,25 ,95 ,731 ,471 ,272 ,272 ,82 ,8028 ,15.159,3,1379,น่านที่ 1,น่าน
2466,101,โคกหนองม่วง - หล่มสัก,4+000,4995 ,1360 ,109 ,14 ,30 ,7328 ,505 ,231 ,109 ,80 ,14761 ,6.565,56,3369,เพชรบูรณ์ที่ 1,เพชรบูรณ์
340,402,โรงพยาบาลสรรคบุรี - ชัยนาท,150+341,4965 ,3555 ,24 ,4 ,42 ,5745 ,858 ,623 ,1366 ,551 ,17733 ,19.421,3,1506,ชัยนาท,ชัยนาท
3274,100,หลักสาม - บางโทรัด,5+600,4965 ,4911 ,1094 ,873 ,787 ,4949 ,4793 ,1035 ,845 ,569 ,24821 ,35.865,15,3797,นครปฐม,สมุทรสาคร
3,601,นายายอาม - บ้านสิ้ว,306+375,4964 ,3680 ,67 ,47 ,49 ,15558 ,591 ,687 ,525 ,476 ,26644 ,8.914,6,1029,จันทบุรี,จันทบุรี
3188,101,ท่าเยี่ยม - ขอนหอม,1+500,4963 ,1478 ,87 ,69 ,66 ,2342 ,654 ,540 ,472 ,51 ,10722 ,17.273,176,3850,สระบุรี,สระบุรี
