ทางหลวงสาย,ตอนควบคุม,ชื่อสายทาง,จุดสำรวจ,รถยนต์นั่ง (ไม่เกิน 7 คน),รถยนต์นั่ง (เกิน 7 คน),รถโดยสารขนาดเล็ก,รถโดยสารขนาดกลาง,รถโดยสารขนาดใหญ่,   รถบรรทุกขนาดเล็ก    ( 4 ล้อ),รถบรรทุกขนาด 2 เพลา  (6 ล้อ),     รถบรรทุกขนาด 3 เพลา (10 ล้อ),   รถบรรทุกพ่วง  (มากกว่า 3 เพลา),   รถบรรทุกกึ่งพ่วง (มากกว่า 3 เพลา),รวม,   % ของยานยนต์หนัก,จักรยาน 2 ล้อ และ จักรยาน 3 ล้อ,สามล้อเครื่องและจักรยานยนต์,แขวงทางหลวง,จังหวัด
118,201,ดอยนางแก้ว - แม่สรวย,53+200,2825,3308,781,442,623,4046,818,583,473,337,14236,23.01,0,497,เชียงรายที่ 1,เชียงราย
118,201,ดอยนางแก้ว - แม่สรวย,87+800,5693,4318,927,766,772,5830,1704,975,755,694,22434,25.26,493,4979,เชียงรายที่ 1,เชียงราย
118,201,ดอยนางแก้ว - แม่สรวย,124+600,3830,3707,308,193,381,3742,1009,420,260,169,14019,17.35,154,3169,เชียงรายที่ 1,เชียงราย
118,202,แม่สรวย - ดงมะดะ,156+500,3890,1955,111,100,186,5221,240,248,227,108,12286,9.03,179,2628,เชียงรายที่ 1,เชียงราย
120,100,พะเยา - ปากบอก,9+000,801,641,8,4,16,1515,51,26,11,22,3095,4.20,11,309,พะเยา,พะเยา
120,200,ปากบอก - แม่เฮียว,46+300,1581,1741,700,663,620,2514,854,758,692,588,10711,38.98,582,1917,ลำปางที่ 2,ลำปาง
121,101,เหมืองกุง - ต้นเปา,1+000,14039,2649,326,133,78,14420,1311,788,399,244,34387,8.59,249,4388,เชียงใหม่ที่ 2,เชียงใหม่
121,102,ต้นเปา - ดอนแก้ว,16+000,6377,5418,185,1,11,6859,1802,846,679,469,22647,16.82,57,3073,เชียงใหม่ที่ 2,เชียงใหม่
121,103,ดอนแก้ว - ต้นพยอม,38+000,11143,557,102,19,4,6659,95,35,59,4,18677,1.16,63,5582,เชียงใหม่ที่ 2,เชียงใหม่
121,104,ต้นพยอม - เหมืองกุง,44+400,18355,2655,354,31,26,8245,186,66,47,34,29999,1.30,62,6229,เชียงใหม่ที่ 2,เชียงใหม่
122,102,ทางเลี่ยงเมืองนครสวรรค์ด้านตะวันตก,9+100,6990,3293,0,0,83,1761,1791,1964,2268,2606,20756,41.97,9,1090,นครสวรรค์ที่ 1,นครสวรรค์
123,100,ทางเลี่ยงเมืองแม่สาย,3+984,481,535,25,9,7,270,98,74,76,23,1598,17.96,173,472,เชียงรายที่ 1,เชียงราย
125,101,วังวน - แจกัน,7+000,1996,2589,74,0,0,780,355,426,523,241,6984,22.12,2,535,สุโขทัย,สุโขทัย
126,101,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศเหนือ,0+000,6022,3131,33,32,40,9156,929,662,676,536,21217,13.55,0,3530,พิษณุโลกที่ 1,พิษณุโลก
126,102,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศเหนือ,19+000,4754,4672,311,279,471,2974,714,522,470,384,15551,18.26,222,2126,พิษณุโลกที่ 1,พิษณุโลก
126,103,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศใต้,33+891,6993,663,72,4,90,7304,613,368,460,338,16905,11.08,7,1183,พิษณุโลกที่ 1,พิษณุโลก
126,104,ถนนวงแหวนรอบเมืองพิษณุโลกด้านทิศใต้,47+718,4010,2789,123,112,158,12341,1634,1974,1488,1610,26239,26.59,165,1606,พิษณุโลกที่ 1,พิษณุโลก
127,100,ทางเลี่ยงเมืองลำปาง,1+600,12755,7783,1004,711,808,6580,2241,2109,1897,1552,37440,24.89,376,5563,ลำปางที่ 1,ลำปาง
127,100,ทางเลี่ยงเมืองลำปาง,7+000,4666,958,24,4,27,3094,323,201,254,289,9840,11.16,28,838,ลำปางที่ 1,ลำปาง
128,100,ทางเลี่ยงเมืองแม่ฮ่องสอน,0+500,777,974,192,61,8,339,292,36,17,20,2716,15.98,55,1460,แม่ฮ่องสอน,แม่ฮ่องสอน
129,102,ทางเลี่ยงเมืองแพร่,8+939,3181,2377,179,0,97,4796,531,404,411,301,12277,14.21,49,1943,แพร่,แพร่
131,100,ทางเลี่ยงเมืองเชียงราย,3+000,6906,7088,0,6,8,8830,184,144,161,165,23492,2.84,171,5472,เชียงรายที่ 1,เชียงราย
201,101,ทางต่างระดับสีคิ้ว - หินหล่อง,11+993,4378,5008,159,78,134,1477,1481,825,906,638,15084,26.93,2,1219,นครราชสีมาที่ 2,นครราชสีมา
201,101,ทางต่างระดับสีคิ้ว - หินหล่อง,25+493,1707,2366,56,52,100,1541,1203,759,653,565,9002,37.01,0,864,นครราชสีมาที่ 2,นครราชสีมา
201,103,ด่านขุนทด - หนองบัวโคก,48+830,2509,3581,282,278,463,722,593,623,530,580,10161,30.18,11,1951,นครราชสีมาที่ 2,นครราชสีมา
201,201,หนองบัวโคก - บ้านลี่,66+664,5129,472,0,0,140,5489,1185,1296,2108,2258,18077,38.65,27,634,ชัยภูมิ,ชัยภูมิ
201,201,หนองบัวโคก - บ้านลี่,81+164,4464,408,9,79,123,8650,697,479,642,790,16341,17.20,16,1616,ชัยภูมิ,ชัยภูมิ
201,202,บ้านลี่ - สี่แยกโรงต้ม,125+164,12965,200,1,3,177,335,729,575,684,855,16524,18.30,11,681,ชัยภูมิ,ชัยภูมิ
201,301,ช่องสามหมอ - บ้านแข้,163+067,8275,2000,12,54,52,10173,1488,1197,1485,1485,26221,21.97,44,1534,ขอนแก่นที่ 2 (ชุมแพ),ชัยภูมิ
201,301,ช่องสามหมอ - บ้านแข้,191+731,1943,1148,47,47,49,4259,660,570,698,642,10063,26.49,10,1252,ขอนแก่นที่ 2 (ชุมแพ),ชัยภูมิ
201,303,ท่าเดื่อ - ชุมแพ,218+754,5218,4119,202,225,279,8634,1040,983,1026,960,22686,19.89,85,3891,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
201,304,โนนหัน - ผานกเค้า,237+211,2493,2306,200,161,256,6173,641,509,1237,699,14675,23.87,94,1766,ขอนแก่นที่ 2 (ชุมแพ),ขอนแก่น
201,401,ผานกเค้า - หลักร้อยหกสิบ,268+857,2505,299,63,54,123,570,329,224,217,175,4559,24.61,5,999,เลยที่ 1,เลย
201,401,ผานกเค้า - หลักร้อยหกสิบ,277+757,2765,1972,84,81,121,1135,319,247,279,263,7266,18.03,5,1276,เลยที่ 1,เลย
201,402,หลักร้อยหกสิบ - โนนสว่าง,300+733,4387,4472,378,193,104,1187,529,411,463,573,12697,17.90,19,2306,เลยที่ 1,เลย
201,404,ปากปวน - ปากภู,341+398,11313,426,180,109,98,320,109,47,30,18,12650,3.25,36,6336,เลยที่ 1,เลย
201,404,ปากปวน - ปากภู,352+057,15035,1900,152,158,91,1175,103,32,19,14,18679,2.23,33,10280,เลยที่ 1,เลย
201,405,ปากภู - เชียงคาน,369+357,2892,354,23,57,59,4378,124,57,52,21,8017,4.62,10,1805,เลยที่ 1,เลย
201,405,ปากภู - เชียงคาน,372+750,2074,811,186,70,16,4666,324,90,52,23,8312,6.92,14,2378,เลยที่ 1,เลย
202,102,โพนทอง - แก้งสนามนาง,11+500,638,784,229,137,50,4130,434,322,263,208,7195,19.65,22,2368,ชัยภูมิ,ชัยภูมิ
202,201,แก้งสนามนาง - ดอนตะหนิน,26+000,1330,1916,93,91,84,297,359,292,345,264,5071,28.30,75,599,นครราชสีมาที่ 1,นครราชสีมา
202,201,แก้งสนามนาง - ดอนตะหนิน,64+200,3116,1834,36,26,0,610,172,193,288,171,6446,13.19,1,1839,นครราชสีมาที่ 1,นครราชสีมา
202,202,ดอนตะหนิน - ตลาดไทร,77+700,2444,109,61,13,1,492,211,91,415,138,3975,21.86,8,788,นครราชสีมาที่ 1,นครราชสีมา
202,300,ตลาดไทร - ลำพังชู,123+622,2861,494,4,7,29,3702,447,448,320,318,8630,18.18,20,1209,บุรีรัมย์,บุรีรัมย์
202,400,ลำพังชู - ห้วยลำเตา,138+122,1639,1598,68,75,159,1940,1001,920,1012,886,9298,43.59,38,1051,มหาสารคาม,มหาสารคาม
202,400,ลำพังชู - ห้วยลำเตา,145+122,1833,645,19,25,44,2556,226,110,115,132,5705,11.43,12,1553,มหาสารคาม,มหาสารคาม
202,501,ห้วยลำเตา - เกษตรวิสัย,180+122,1324,258,3,8,46,3467,247,235,325,450,6363,20.60,1,657,ร้อยเอ็ด,ร้อยเอ็ด
202,601,สุวรรณภูมิ - โนนชัยศรี,213+816,7196,7037,226,250,250,2026,1871,1849,1899,1837,24441,32.55,44,3617,ยโสธร,ร้อยเอ็ด
202,601,สุวรรณภูมิ - โนนชัยศรี,216+700,4455,5159,312,215,118,1169,686,476,681,438,13709,19.07,78,2730,ยโสธร,ร้อยเอ็ด
202,601,สุวรรณภูมิ - โนนชัยศรี,221+822,6019,4704,965,626,321,2014,1884,1259,1631,1815,21238,35.48,39,3182,ยโสธร,ร้อยเอ็ด
202,602,โนนชัยศรี - บ้านบ่อ,258+382,5753,1799,152,141,128,1047,446,654,644,541,11305,22.59,106,2346,ยโสธร,ยโสธร
202,603,ยโสธร- สะพานคลองลำเซ,271+425,2557,1054,64,56,16,2390,709,349,333,232,7760,21.84,42,1969,ยโสธร,ยโสธร
202,701,สะพานคลองลำเซ - ปทุมราชวงศา,298+680,4828,2273,842,626,825,2720,566,354,437,223,13694,22.13,217,2340,อำนาจเจริญ,อำนาจเจริญ
202,701,สะพานคลองลำเซ - ปทุมราชวงศา,322+780,3586,2616,186,248,235,2493,439,228,257,256,10544,15.77,232,2692,อำนาจเจริญ,อำนาจเจริญ
202,703,หนองผือ - เขมราฐ,368+680,2363,962,239,286,243,2419,356,256,182,197,7503,20.26,242,1865,อำนาจเจริญ,อุบลราชธานี
204,100,ทางเลี่ยงเมืองนครราชสีมา,2+500,10073,7688,111,253,168,10214,1303,2041,2986,2496,37333,24.77,142,3458,นครราชสีมาที่ 2,นครราชสีมา
204,200,ทางเลี่ยงเมืองนครราชสีมา,17+666,24220,2493,217,75,50,4357,3036,2694,3500,4901,45543,31.30,6,2104,นครราชสีมาที่ 1,นครราชสีมา
205,102,ดงพลับ -  ม่วงค่อม,11+500,1682,1851,173,203,133,695,341,270,255,245,5848,24.74,114,1099,ลพบุรีที่ 1,ลพบุรี
205,102,ดงพลับ -  ม่วงค่อม,27+254,3275,2283,522,381,331,2286,833,546,389,363,11209,25.36,298,3124,ลพบุรีที่ 1,ลพบุรี
205,201,ม่วงค่อม - คลองห้วยไผ่,55+948,4975,2338,1485,1153,1223,4311,1614,1837,1585,1078,21599,39.31,0,2386,ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
205,203,เทศบาลลำนารายณ์ - ช่องสำราญ,75+972,3576,2347,502,420,519,1822,553,539,406,446,11130,25.90,26,4037,ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
205,203,เทศบาลลำนารายณ์ - ช่องสำราญ,89+200,2734,408,143,140,168,1722,238,279,176,167,6175,18.92,25,1384,ลพบุรีที่ 2 (ลำนารายณ์),ลพบุรี
205,301,ช่องสำราญ - คำปิง,119+872,1128,1597,9,14,7,987,268,205,349,102,4666,20.25,2,1254,ชัยภูมิ,ชัยภูมิ
205,301,ช่องสำราญ - คำปิง,140+072,816,1731,35,4,1,464,226,214,206,159,3856,21.01,11,605,ชัยภูมิ,ชัยภูมิ
205,401,หนองบัวโคก - โคกสวาย,169+672,1964,1117,204,170,156,822,576,619,519,461,6608,37.85,172,1076,นครราชสีมาที่ 1,ชัยภูมิ
205,401,หนองบัวโคก - โคกสวาย,191+342,3072,2340,92,21,107,474,230,74,95,105,6610,9.56,8,992,นครราชสีมาที่ 1,นครราชสีมา
205,402,โคกสวาย - แขวงทางหลวงนครราชสีมาที่ 1,213+102,9981,623,228,21,92,763,278,144,148,158,12436,6.76,12,2090,นครราชสีมาที่ 1,นครราชสีมา
205,402,โคกสวาย - แขวงทางหลวงนครราชสีมาที่ 1,232+502,21867,2452,733,65,95,986,195,71,37,28,26529,1.85,20,11660,นครราชสีมาที่ 1,นครราชสีมา
206,100,ตลาดแค - วังหิน,7+000,5662,2767,9,5,46,5677,370,237,360,249,15382,8.24,17,2589,นครราชสีมาที่ 1,นครราชสีมา
206,100,ตลาดแค - วังหิน,9+197,3176,1812,13,5,19,5942,335,290,275,264,12131,9.79,5,2267,นครราชสีมาที่ 1,นครราชสีมา
206,200,วังหิน - หินดาด,16+202,2372,1624,81,60,46,2139,1023,890,580,418,9233,32.68,55,1781,นครราชสีมาที่ 3,นครราชสีมา
206,200,วังหิน - หินดาด,35+202,1872,1561,59,48,57,854,567,304,207,153,5682,23.51,46,1300,นครราชสีมาที่ 3,นครราชสีมา
207,100,บ้านวัด - ประทาย,13+906,7832,1822,176,59,45,2262,604,659,608,871,14938,19.05,24,2957,นครราชสีมาที่ 1,นครราชสีมา
208,100,ท่าพระ - หนองสระพัง,0+400,6554,2182,56,21,53,1317,600,389,339,432,11943,15.36,4,1872,ขอนแก่นที่ 3 (บ้านไผ่),ขอนแก่น
208,200,หนองสระพัง - มหาสารคาม,27+500,6904,3800,50,43,43,2588,1317,488,399,178,15810,15.61,13,2334,มหาสารคาม,มหาสารคาม
208,200,หนองสระพัง - มหาสารคาม,51+100,6219,4859,147,220,141,2372,1014,581,395,402,16350,16.84,8,3036,มหาสารคาม,มหาสารคาม
210,100,อุดรธานี - นิคมเชียงพิณ,8+417,9858,5342,242,76,109,3007,668,365,811,217,20695,10.85,27,2112,อุดรธานีที่ 1,อุดรธานี
210,201,นิคมเชียงพิณ - หนองบัวลำภู,34+841,4979,625,68,44,45,5115,383,332,732,255,12578,14.24,6,924,หนองบัวลำภู,หนองบัวลำภู
210,202,หนองบัวลำภู - นาคำไฮ,48+810,7265,1691,144,59,48,836,476,351,781,244,11895,16.47,2,1684,หนองบัวลำภู,หนองบัวลำภู
210,203,นาคำไฮ - วังสำราญ,93+976,3723,3793,733,669,594,3201,1996,1721,1645,1559,19634,41.68,26,2787,หนองบัวลำภู,หนองบัวลำภู
