date,time,temperature_F,humidity_%,wind_speed_kmh,pressure_in,condition,เกิดเหตุ,รถน้อยกว่า4ล้อacc,รถ4ล้อacc,รถมากกว่า4ล้อacc,vehicles_lt_4_wheels,vehicles_4_wheels,vehicles_gt_4_wheels,day_of_week,is_weekend,is_holiday,is_special,is_eve_or_return
19/12/2020,11:30 PM,76.09,100.0,4.09,29.75,Rain,0,0,0,0,1.0,11.0,2.0,5,1,0,0,0
20/12/2020,12:00 AM,75.73,100.0,4.18,29.75,Rain,0,0,0,0,0.0,4.0,2.0,6,1,0,0,0
20/12/2020,12:30 AM,75.36,100.0,3.73,29.74,Rain,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
20/12/2020,01:00 AM,75.18,100.0,3.0,29.74,Rain,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
20/12/2020,01:30 AM,75.0,100.0,2.82,29.73,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
20/12/2020,02:00 AM,75.0,100.0,2.73,29.73,Rain,0,0,0,0,0.0,2.0,3.0,6,1,0,0,0
20/12/2020,02:30 AM,75.0,100.0,2.45,29.72,Rain,0,0,0,0,0.0,4.0,3.0,6,1,0,0,0
20/12/2020,03:00 AM,75.0,100.0,2.0,29.72,Clear,0,0,0,0,0.0,3.0,2.0,6,1,0,0,0
20/12/2020,03:30 AM,75.0,100.0,1.55,29.72,Clear,0,0,0,0,0.0,2.0,3.0,6,1,0,0,0
20/12/2020,04:00 AM,75.0,100.0,1.09,29.72,Clear,0,0,0,0,1.0,3.0,2.0,6,1,0,0,0
20/12/2020,04:30 AM,75.0,100.0,0.64,29.72,Rain,0,0,0,0,0.0,4.0,2.0,6,1,0,0,0
20/12/2020,05:00 AM,75.0,100.0,0.64,29.72,Rain,0,0,0,0,2.0,13.0,2.0,6,1,0,0,0
20/12/2020,05:30 AM,75.0,100.0,0.64,29.73,Rain,0,0,0,0,2.0,13.0,2.0,6,1,0,0,0
20/12/2020,06:00 AM,75.0,100.0,0.82,29.74,Rain,0,0,0,0,2.0,15.0,2.0,6,1,0,0,0
20/12/2020,06:30 AM,75.18,100.0,1.0,29.75,Rain,0,0,0,0,2.0,21.0,2.0,6,1,0,0,0
20/12/2020,07:00 AM,75.36,100.0,1.18,29.75,Rain,0,0,0,0,3.0,19.0,2.0,6,1,0,0,0
20/12/2020,07:30 AM,75.55,100.0,1.45,29.76,Rain,0,0,0,0,2.0,12.0,2.0,6,1,0,0,0
20/12/2020,08:00 AM,75.73,100.0,2.09,29.77,Clear,0,0,0,0,3.0,10.0,1.0,6,1,0,0,0
20/12/2020,08:30 AM,75.73,100.0,2.73,29.77,Clear,0,0,0,0,2.0,15.0,2.0,6,1,0,0,0
20/12/2020,09:00 AM,75.73,100.0,3.18,29.78,Clear,0,0,0,0,3.0,8.0,2.0,6,1,0,0,0
20/12/2020,09:30 AM,75.73,100.0,3.64,29.78,Clear,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
20/12/2020,10:00 AM,75.91,100.0,4.27,29.78,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
20/12/2020,10:30 AM,76.27,100.0,4.64,29.78,Rain,0,0,0,0,1.0,7.0,1.0,6,1,0,0,0
20/12/2020,11:00 AM,76.64,100.0,4.91,29.77,Rain,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
20/12/2020,11:30 AM,77.18,99.45,5.18,29.76,Rain,0,0,0,0,1.0,8.0,2.0,6,1,0,0,0
20/12/2020,12:00 PM,77.55,98.91,5.64,29.75,Clear,0,0,0,0,2.0,5.0,1.0,6,1,0,0,0
20/12/2020,12:30 PM,77.91,98.36,5.91,29.74,Clear,0,0,0,0,2.0,6.0,1.0,6,1,0,0,0
20/12/2020,01:00 PM,78.27,97.82,6.0,29.73,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
20/12/2020,01:30 PM,78.64,97.27,6.09,29.72,Clear,0,0,0,0,1.0,5.0,2.0,6,1,0,0,0
20/12/2020,02:00 PM,79.18,96.73,6.09,29.71,Clear,0,0,0,0,2.0,5.0,2.0,6,1,0,0,0
20/12/2020,02:30 PM,79.73,96.18,6.18,29.7,Rain,0,0,0,0,2.0,5.0,2.0,6,1,0,0,0
20/12/2020,03:00 PM,80.09,96.18,6.64,29.69,Clear,0,0,0,0,2.0,7.0,1.0,6,1,0,0,0
20/12/2020,03:30 PM,80.27,96.18,6.64,29.68,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
20/12/2020,04:00 PM,80.27,96.18,6.55,29.68,Clear,0,0,0,0,3.0,16.0,2.0,6,1,0,0,0
20/12/2020,04:30 PM,80.27,96.18,6.0,29.68,Clear,0,0,0,0,2.0,15.0,2.0,6,1,0,0,0
20/12/2020,05:00 PM,80.09,96.73,5.73,29.68,Clear,0,0,0,0,4.0,8.0,2.0,6,1,0,0,0
20/12/2020,05:30 PM,79.91,97.27,5.09,29.69,Rain,0,0,0,0,2.0,15.0,2.0,6,1,0,0,0
20/12/2020,06:00 PM,79.73,97.82,4.64,29.69,Clear,0,0,0,0,4.0,12.0,2.0,6,1,0,0,0
20/12/2020,06:30 PM,79.36,98.36,4.09,29.7,Clear,0,0,0,0,4.0,22.0,2.0,6,1,0,0,0
20/12/2020,07:00 PM,79.0,98.91,3.36,29.71,Clear,0,0,0,0,3.0,15.0,2.0,6,1,0,0,0
20/12/2020,07:30 PM,78.64,99.45,2.73,29.71,Clear,0,0,0,0,1.0,12.0,3.0,6,1,0,0,0
20/12/2020,08:00 PM,78.27,100.0,2.18,29.72,Clear,0,0,0,0,1.0,11.0,2.0,6,1,0,0,0
20/12/2020,08:30 PM,78.09,100.0,1.27,29.72,Clear,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
20/12/2020,09:00 PM,77.91,100.0,0.64,29.73,Rain,0,0,0,0,2.0,9.0,2.0,6,1,0,0,0
20/12/2020,09:30 PM,77.55,100.0,0.18,29.73,Clear,0,0,0,0,2.0,8.0,2.0,6,1,0,0,0
20/12/2020,10:00 PM,77.18,100.0,0.18,29.74,Clear,0,0,0,0,2.0,4.0,1.0,6,1,0,0,0
20/12/2020,10:30 PM,77.0,100.0,0.0,29.74,Clear,0,0,0,0,1.0,7.0,2.0,6,1,0,0,0
20/12/2020,11:00 PM,76.64,100.0,0.0,29.73,Clear,0,0,0,0,2.0,7.0,2.0,6,1,0,0,0
20/12/2020,11:30 PM,76.27,100.0,0.0,29.73,Clear,0,0,0,0,2.0,6.0,2.0,6,1,0,0,0
21/12/2020,12:00 AM,76.09,100.0,0.0,29.72,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
21/12/2020,12:30 AM,75.91,100.0,0.27,29.72,Clear,0,0,0,0,1.0,2.0,2.0,0,0,0,0,0
21/12/2020,01:00 AM,75.73,100.0,0.27,29.71,Clear,0,0,0,0,1.0,2.0,3.0,0,0,0,0,0
21/12/2020,01:30 AM,75.55,100.0,0.27,29.71,Clear,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
21/12/2020,02:00 AM,75.36,100.0,0.27,29.7,Rain,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
21/12/2020,02:30 AM,75.18,100.0,0.27,29.69,Clear,0,0,0,0,0.0,2.0,2.0,0,0,0,0,0
21/12/2020,03:00 AM,75.18,100.0,0.27,29.69,Rain,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
21/12/2020,03:30 AM,75.18,100.0,0.27,29.69,Rain,0,0,0,0,0.0,3.0,2.0,0,0,0,0,0
21/12/2020,04:00 AM,75.0,100.0,0.27,29.69,Rain,0,0,0,0,0.0,3.0,3.0,0,0,0,0,0
21/12/2020,04:30 AM,75.0,100.0,0.27,29.69,Rain,0,0,0,0,0.0,4.0,2.0,0,0,0,0,0
21/12/2020,05:00 AM,75.18,100.0,0.27,29.69,Clear,0,0,0,0,3.0,12.0,2.0,0,0,0,0,0
21/12/2020,05:30 AM,75.36,100.0,0.45,29.7,Clear,0,0,0,0,3.0,15.0,1.0,0,0,0,0,0
21/12/2020,06:00 AM,75.73,100.0,0.36,29.71,Clear,0,0,0,0,3.0,13.0,2.0,0,0,0,0,0
21/12/2020,06:30 AM,76.09,100.0,0.55,29.71,Clear,0,0,0,0,3.0,13.0,2.0,0,0,0,0,0
21/12/2020,07:00 AM,76.64,99.45,0.73,29.72,Clear,0,0,0,0,3.0,12.0,3.0,0,0,0,0,0
21/12/2020,07:30 AM,77.18,98.0,1.55,29.73,Clear,0,0,0,0,3.0,13.0,1.0,0,0,0,0,0
21/12/2020,08:00 AM,77.55,97.45,2.45,29.74,Clear,0,0,0,0,3.0,10.0,2.0,0,0,0,0,0
21/12/2020,08:30 AM,78.09,96.91,2.91,29.74,Clear,0,0,0,0,3.0,10.0,2.0,0,0,0,0,0
21/12/2020,09:00 AM,78.73,95.45,3.45,29.75,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
21/12/2020,09:30 AM,79.36,94.0,4.09,29.75,Clear,0,0,0,0,2.0,7.0,1.0,0,0,0,0,0
21/12/2020,10:00 AM,80.18,90.91,5.36,29.75,Rain,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
21/12/2020,10:30 AM,80.64,88.55,6.64,29.74,Rain,0,0,0,0,1.0,7.0,1.0,0,0,0,0,0
21/12/2020,11:00 AM,81.27,86.18,7.36,29.73,Clear,1,0,0,0,2.0,4.0,2.0,0,0,0,0,0
21/12/2020,11:30 AM,81.55,83.82,8.09,29.72,Clear,0,0,0,0,2.0,4.0,2.0,0,0,0,0,0
21/12/2020,12:00 PM,81.82,81.45,8.82,29.71,Clear,0,0,0,0,2.0,4.0,2.0,0,0,0,0,0
21/12/2020,12:30 PM,81.91,80.09,9.45,29.7,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
21/12/2020,01:00 PM,82.0,79.64,9.27,29.69,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
21/12/2020,01:30 PM,82.64,77.09,9.18,29.68,Clear,0,0,0,0,2.0,5.0,1.0,0,0,0,0,0
21/12/2020,02:00 PM,82.73,74.91,9.82,29.67,Clear,0,0,0,0,3.0,6.0,2.0,0,0,0,0,0
21/12/2020,02:30 PM,82.73,73.64,10.55,29.66,Clear,0,0,0,0,2.0,7.0,1.0,0,0,0,0,0
21/12/2020,03:00 PM,82.73,72.73,11.0,29.66,Clear,0,0,0,0,1.0,4.0,2.0,0,0,0,0,0
21/12/2020,03:30 PM,82.45,73.45,10.55,29.65,Clear,0,0,0,0,2.0,5.0,2.0,0,0,0,0,0
21/12/2020,04:00 PM,82.18,74.27,9.82,29.65,Clear,1,0,0,0,3.0,15.0,2.0,0,0,0,0,0
21/12/2020,04:30 PM,81.73,75.09,9.36,29.66,Clear,0,0,0,0,3.0,17.0,3.0,0,0,0,0,0
21/12/2020,05:00 PM,81.45,75.91,8.45,29.66,Clear,0,0,0,0,2.0,14.0,2.0,0,0,0,0,0
21/12/2020,05:30 PM,81.18,77.27,7.55,29.66,Clear,0,0,0,0,4.0,13.0,3.0,0,0,0,0,0
21/12/2020,06:00 PM,80.73,79.18,6.73,29.67,Clear,0,0,0,0,3.0,14.0,2.0,0,0,0,0,0
21/12/2020,06:30 PM,80.27,81.09,6.27,29.68,Clear,0,0,0,0,3.0,8.0,3.0,0,0,0,0,0
21/12/2020,07:00 PM,79.45,84.18,5.73,29.69,Clear,0,0,0,0,3.0,14.0,2.0,0,0,0,0,0
21/12/2020,07:30 PM,79.0,86.91,4.91,29.71,Clear,0,0,0,0,3.0,15.0,2.0,0,0,0,0,0
21/12/2020,08:00 PM,78.55,89.64,4.09,29.72,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
21/12/2020,08:30 PM,77.91,92.0,3.27,29.72,Clear,0,0,0,0,2.0,4.0,2.0,0,0,0,0,0
21/12/2020,09:00 PM,77.36,94.36,2.91,29.73,Rain,0,0,0,0,1.0,6.0,2.0,0,0,0,0,0
21/12/2020,09:30 PM,77.0,95.91,2.64,29.74,Clear,0,0,0,0,2.0,9.0,1.0,0,0,0,0,0
21/12/2020,10:00 PM,76.64,97.45,2.64,29.74,Rain,0,0,0,0,1.0,7.0,2.0,0,0,0,0,0
21/12/2020,10:30 PM,76.27,99.0,3.18,29.74,Clear,0,0,0,0,2.0,7.0,2.0,0,0,0,0,0
21/12/2020,11:00 PM,75.91,100.0,3.64,29.75,Clear,0,0,0,0,1.0,6.0,3.0,0,0,0,0,0
21/12/2020,11:30 PM,75.73,100.0,4.09,29.74,Clear,0,0,0,0,2.0,8.0,2.0,0,0,0,0,0
22/12/2020,12:00 AM,75.36,100.0,4.45,29.74,Clear,0,0,0,0,1.0,2.0,3.0,1,0,0,0,0
22/12/2020,12:30 AM,75.0,100.0,4.82,29.73,Clear,0,0,0,0,0.0,3.0,2.0,1,0,0,0,0
22/12/2020,01:00 AM,74.64,100.0,5.09,29.73,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
22/12/2020,01:30 AM,74.27,100.0,5.09,29.72,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
22/12/2020,02:00 AM,74.09,100.0,5.36,29.71,Clear,0,0,0,0,0.0,3.0,4.0,1,0,0,0,0
22/12/2020,02:30 AM,73.91,100.0,5.45,29.71,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
22/12/2020,03:00 AM,73.73,100.0,5.64,29.7,Clear,0,0,0,0,0.0,3.0,2.0,1,0,0,0,0
22/12/2020,03:30 AM,73.55,100.0,5.64,29.7,Clear,0,0,0,0,1.0,3.0,3.0,1,0,0,0,0
22/12/2020,04:00 AM,73.36,100.0,5.27,29.7,Clear,0,0,0,0,0.0,4.0,3.0,1,0,0,0,0
22/12/2020,04:30 AM,73.09,100.0,4.82,29.7,Clear,0,0,0,0,0.0,3.0,3.0,1,0,0,0,0
22/12/2020,05:00 AM,72.91,100.0,4.36,29.7,Clear,0,0,0,0,3.0,11.0,2.0,1,0,0,0,0
22/12/2020,05:30 AM,73.09,100.0,4.27,29.71,Clear,0,0,0,0,4.0,11.0,2.0,1,0,0,0,0
22/12/2020,06:00 AM,73.45,99.45,4.18,29.71,Clear,0,0,0,0,1.0,11.0,2.0,1,0,0,0,0
22/12/2020,06:30 AM,74.0,97.91,4.27,29.72,Clear,0,0,0,0,3.0,13.0,1.0,1,0,0,0,0
22/12/2020,07:00 AM,74.73,96.45,4.36,29.72,Clear,0,0,0,0,4.0,11.0,2.0,1,0,0,0,0
22/12/2020,07:30 AM,75.45,94.55,4.45,29.73,Clear,0,0,0,0,2.0,11.0,2.0,1,0,0,0,0
22/12/2020,08:00 AM,76.27,92.18,4.64,29.74,Clear,0,0,0,0,3.0,11.0,2.0,1,0,0,0,0
22/12/2020,08:30 AM,77.09,89.45,5.27,29.74,Clear,0,0,0,0,4.0,12.0,2.0,1,0,0,0,0
22/12/2020,09:00 AM,77.91,86.73,5.73,29.75,Clear,0,0,0,0,1.0,4.0,2.0,1,0,0,0,0
22/12/2020,09:30 AM,78.91,83.64,6.27,29.75,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
22/12/2020,10:00 AM,80.0,80.55,7.36,29.74,Clear,0,0,0,0,3.0,5.0,2.0,1,0,0,0,0
22/12/2020,10:30 AM,81.18,77.45,8.64,29.74,Clear,0,0,0,0,2.0,5.0,2.0,1,0,0,0,0
22/12/2020,11:00 AM,82.0,74.73,9.36,29.73,Clear,0,0,0,0,2.0,7.0,3.0,1,0,0,0,0
22/12/2020,11:30 AM,82.64,72.55,10.0,29.72,Clear,0,0,0,0,1.0,5.0,2.0,1,0,0,0,0
22/12/2020,12:00 PM,83.09,71.36,10.73,29.71,Clear,0,0,0,0,1.0,6.0,1.0,1,0,0,0,0
22/12/2020,12:30 PM,83.36,70.09,11.45,29.7,Clear,0,0,0,0,1.0,4.0,2.0,1,0,0,0,0
22/12/2020,01:00 PM,83.64,68.91,12.09,29.69,Clear,0,0,0,0,2.0,8.0,1.0,1,0,0,0,0
22/12/2020,01:30 PM,83.82,68.18,12.64,29.67,Clear,0,0,0,0,2.0,6.0,2.0,1,0,0,0,0
22/12/2020,02:00 PM,83.82,68.18,12.73,29.66,Clear,0,0,0,0,3.0,5.0,2.0,1,0,0,0,0
22/12/2020,02:30 PM,83.82,68.55,12.73,29.65,Clear,0,0,0,0,2.0,8.0,1.0,1,0,0,0,0
22/12/2020,03:00 PM,83.64,68.91,12.91,29.64,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
22/12/2020,03:30 PM,83.36,69.64,12.36,29.64,Clear,0,0,0,0,2.0,3.0,2.0,1,0,0,0,0
22/12/2020,04:00 PM,82.73,71.18,11.64,29.63,Clear,0,0,0,0,2.0,15.0,2.0,1,0,0,0,0
22/12/2020,04:30 PM,82.27,72.36,10.73,29.63,Clear,0,0,0,0,3.0,11.0,4.0,1,0,0,0,0
22/12/2020,05:00 PM,81.82,73.55,9.82,29.64,Clear,0,0,0,0,3.0,13.0,3.0,1,0,0,0,0
22/12/2020,05:30 PM,81.18,75.27,8.64,29.64,Clear,0,0,0,0,3.0,15.0,3.0,1,0,0,0,0
22/12/2020,06:00 PM,80.55,77.0,7.55,29.65,Clear,0,0,0,0,3.0,16.0,2.0,1,0,0,0,0
22/12/2020,06:30 PM,79.91,79.55,6.27,29.65,Clear,0,0,0,0,3.0,13.0,3.0,1,0,0,0,0
22/12/2020,07:00 PM,79.27,82.09,5.27,29.66,Clear,0,0,0,0,3.0,11.0,2.0,1,0,0,0,0
22/12/2020,07:30 PM,78.82,84.27,4.55,29.67,Clear,0,0,0,0,3.0,11.0,2.0,1,0,0,0,0
22/12/2020,08:00 PM,78.36,86.09,3.91,29.68,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
22/12/2020,08:30 PM,77.91,88.27,3.27,29.68,Clear,0,0,0,0,2.0,6.0,3.0,1,0,0,0,0
22/12/2020,09:00 PM,77.55,90.64,3.0,29.69,Clear,0,0,0,0,2.0,9.0,1.0,1,0,0,0,0
22/12/2020,09:30 PM,77.18,92.18,2.64,29.69,Clear,0,0,0,0,2.0,8.0,2.0,1,0,0,0,0
22/12/2020,10:00 PM,76.82,93.73,2.91,29.69,Clear,0,0,0,0,2.0,5.0,3.0,1,0,0,0,0
22/12/2020,10:30 PM,76.45,95.27,2.64,29.7,Clear,0,0,0,0,2.0,7.0,2.0,1,0,0,0,0
22/12/2020,11:00 PM,76.27,96.27,2.45,29.7,Clear,0,0,0,0,2.0,8.0,2.0,1,0,0,0,0
22/12/2020,11:30 PM,76.09,97.27,2.55,29.7,Clear,0,0,0,0,1.0,8.0,2.0,1,0,0,0,0
23/12/2020,12:00 AM,75.91,97.82,3.0,29.7,Clear,0,0,0,0,0.0,2.0,2.0,2,0,0,0,0
23/12/2020,12:30 AM,75.73,98.36,3.18,29.69,Clear,0,0,0,0,0.0,2.0,3.0,2,0,0,0,0
23/12/2020,01:00 AM,75.55,98.91,3.0,29.69,Clear,0,0,0,0,1.0,2.0,3.0,2,0,0,0,0
23/12/2020,01:30 AM,75.36,98.91,2.91,29.68,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
23/12/2020,02:00 AM,75.18,98.91,2.82,29.68,Clear,0,0,0,0,1.0,3.0,2.0,2,0,0,0,0
23/12/2020,02:30 AM,75.0,98.91,2.55,29.67,Clear,0,0,0,0,0.0,3.0,2.0,2,0,0,0,0
23/12/2020,03:00 AM,74.82,98.91,2.36,29.67,Clear,0,0,0,0,1.0,2.0,3.0,2,0,0,0,0
23/12/2020,03:30 AM,74.64,98.91,1.82,29.67,Clear,0,0,0,0,0.0,2.0,3.0,2,0,0,0,0
23/12/2020,04:00 AM,74.45,98.91,1.82,29.66,Clear,0,0,0,0,0.0,3.0,3.0,2,0,0,0,0
23/12/2020,04:30 AM,74.27,98.91,1.82,29.66,Clear,0,0,0,0,1.0,2.0,3.0,2,0,0,0,0
23/12/2020,05:00 AM,74.27,98.91,1.55,29.66,Clear,0,0,0,0,2.0,10.0,2.0,2,0,0,0,0
23/12/2020,05:30 AM,74.45,97.91,1.27,29.67,Clear,0,0,0,0,3.0,9.0,2.0,2,0,0,0,0
23/12/2020,06:00 AM,74.82,96.36,1.36,29.67,Clear,0,0,0,0,4.0,14.0,2.0,2,0,0,0,0
23/12/2020,06:30 AM,75.36,94.45,1.73,29.68,Clear,0,0,0,0,2.0,12.0,2.0,2,0,0,0,0
23/12/2020,07:00 AM,76.0,92.64,2.09,29.69,Clear,0,0,0,0,2.0,14.0,2.0,2,0,0,0,0
23/12/2020,07:30 AM,76.64,90.45,2.64,29.69,Clear,0,0,0,0,2.0,10.0,2.0,2,0,0,0,0
23/12/2020,08:00 AM,77.45,87.73,3.36,29.7,Clear,0,0,0,0,3.0,17.0,2.0,2,0,0,0,0
23/12/2020,08:30 AM,78.45,84.64,4.18,29.7,Clear,0,0,0,0,3.0,14.0,3.0,2,0,0,0,0
23/12/2020,09:00 AM,79.45,81.91,4.91,29.7,Clear,0,0,0,0,1.0,8.0,1.0,2,0,0,0,0
23/12/2020,09:30 AM,80.45,79.18,5.64,29.7,Clear,0,0,0,0,2.0,5.0,2.0,2,0,0,0,0
23/12/2020,10:00 AM,81.45,76.45,6.55,29.7,Clear,0,0,0,0,2.0,5.0,2.0,2,0,0,0,0
23/12/2020,10:30 AM,82.27,73.73,7.18,29.69,Clear,0,0,0,0,1.0,6.0,2.0,2,0,0,0,0
23/12/2020,11:00 AM,82.91,72.0,7.73,29.69,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
23/12/2020,11:30 AM,83.18,71.18,7.91,29.68,Clear,0,0,0,0,2.0,5.0,2.0,2,0,0,0,0
23/12/2020,12:00 PM,83.45,70.36,8.0,29.67,Clear,0,0,0,0,1.0,5.0,1.0,2,0,0,0,0
23/12/2020,12:30 PM,83.64,70.0,8.18,29.66,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
23/12/2020,01:00 PM,83.55,70.82,8.64,29.65,Clear,0,0,0,0,1.0,5.0,2.0,2,0,0,0,0
23/12/2020,01:30 PM,83.27,72.09,8.73,29.63,Clear,0,0,0,0,2.0,5.0,2.0,2,0,0,0,0
23/12/2020,02:00 PM,83.0,73.73,8.73,29.62,Clear,0,0,0,0,2.0,4.0,1.0,2,0,0,0,0
23/12/2020,02:30 PM,82.73,75.0,8.91,29.61,Clear,0,0,0,0,2.0,4.0,1.0,2,0,0,0,0
23/12/2020,03:00 PM,82.45,76.27,8.82,29.61,Clear,0,0,0,0,1.0,5.0,2.0,2,0,0,0,0
23/12/2020,03:30 PM,82.0,78.0,8.45,29.6,Clear,0,0,0,0,2.0,4.0,2.0,2,0,0,0,0
23/12/2020,04:00 PM,81.55,79.73,8.09,29.6,Clear,0,0,0,0,3.0,13.0,2.0,2,0,0,0,0
23/12/2020,04:30 PM,81.09,81.45,7.82,29.6,Clear,0,0,0,0,2.0,14.0,2.0,2,0,0,0,0
23/12/2020,05:00 PM,80.82,82.82,7.36,29.6,Clear,0,0,0,0,3.0,10.0,3.0,2,0,0,0,0
23/12/2020,05:30 PM,80.18,85.0,6.82,29.6,Clear,0,0,0,0,1.0,13.0,2.0,2,0,0,0,0
23/12/2020,06:00 PM,79.55,87.73,6.09,29.61,Clear,0,0,0,0,2.0,15.0,2.0,2,0,0,0,0
23/12/2020,06:30 PM,79.36,89.09,4.91,29.62,Clear,0,0,0,0,3.0,11.0,3.0,2,0,0,0,0
23/12/2020,07:00 PM,79.18,90.0,4.09,29.63,Clear,0,0,0,0,3.0,6.0,2.0,2,0,0,0,0
23/12/2020,07:30 PM,79.0,90.91,3.45,29.63,Clear,0,0,0,0,2.0,6.0,3.0,2,0,0,0,0
23/12/2020,08:00 PM,78.64,92.36,2.82,29.64,Clear,0,0,0,0,1.0,8.0,2.0,2,0,0,0,0
23/12/2020,08:30 PM,78.27,93.82,2.36,29.65,Clear,0,0,0,0,2.0,10.0,2.0,2,0,0,0,0
23/12/2020,09:00 PM,78.09,94.82,2.0,29.65,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
23/12/2020,09:30 PM,77.91,95.82,1.91,29.66,Clear,0,0,0,0,1.0,7.0,2.0,2,0,0,0,0
23/12/2020,10:00 PM,77.73,96.82,1.73,29.66,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
23/12/2020,10:30 PM,77.55,97.82,1.45,29.67,Clear,0,0,0,0,1.0,6.0,2.0,2,0,0,0,0
23/12/2020,11:00 PM,77.55,98.36,1.27,29.67,Clear,0,0,0,0,2.0,7.0,2.0,2,0,0,0,0
23/12/2020,11:30 PM,77.55,98.36,1.27,29.66,Clear,0,0,0,0,1.0,7.0,2.0,2,0,0,0,0
24/12/2020,12:00 AM,77.36,98.91,1.27,29.66,Clear,0,0,0,0,0.0,2.0,1.0,3,0,0,0,0
24/12/2020,12:30 AM,77.18,99.45,1.27,29.65,Rain,0,0,0,0,0.0,3.0,3.0,3,0,0,0,0
24/12/2020,01:00 AM,77.0,100.0,1.09,29.65,Clear,0,0,0,0,0.0,2.0,2.0,3,0,0,0,0
24/12/2020,01:30 AM,77.0,100.0,0.82,29.64,Clear,0,0,0,0,1.0,2.0,3.0,3,0,0,0,0
24/12/2020,02:00 AM,77.0,100.0,0.64,29.64,Clear,0,0,0,0,0.0,3.0,2.0,3,0,0,0,0
24/12/2020,02:30 AM,77.0,99.45,0.91,29.63,Clear,0,0,0,0,0.0,2.0,2.0,3,0,0,0,0
24/12/2020,03:00 AM,77.0,98.91,1.27,29.63,Clear,0,0,0,0,0.0,2.0,3.0,3,0,0,0,0
24/12/2020,03:30 AM,76.82,98.91,1.18,29.62,Clear,0,0,0,0,1.0,2.0,2.0,3,0,0,0,0
24/12/2020,04:00 AM,76.64,98.91,1.18,29.62,Clear,0,0,0,0,0.0,2.0,2.0,3,0,0,0,0
24/12/2020,04:30 AM,76.45,98.91,1.45,29.62,Clear,0,0,0,0,0.0,3.0,2.0,3,0,0,0,0
24/12/2020,05:00 AM,76.27,98.91,2.0,29.62,Clear,0,0,0,0,3.0,15.0,2.0,3,0,0,0,0
24/12/2020,05:30 AM,76.27,98.91,2.45,29.63,Clear,0,0,0,0,2.0,9.0,2.0,3,0,0,0,0
24/12/2020,06:00 AM,76.27,98.91,2.73,29.63,Clear,0,0,0,0,2.0,14.0,2.0,3,0,0,0,0
24/12/2020,06:30 AM,76.27,98.91,3.0,29.64,Clear,0,0,0,0,2.0,14.0,2.0,3,0,0,0,0
24/12/2020,07:00 AM,76.27,98.91,3.18,29.65,Clear,0,0,0,0,3.0,11.0,3.0,3,0,0,0,0
24/12/2020,07:30 AM,76.27,98.91,3.64,29.66,Clear,0,0,0,0,3.0,12.0,1.0,3,0,0,0,0
24/12/2020,08:00 AM,76.27,99.45,3.73,29.67,Clear,0,0,0,0,2.0,14.0,2.0,3,0,0,0,0
24/12/2020,08:30 AM,76.27,100.0,3.45,29.67,Clear,0,0,0,0,2.0,10.0,1.0,3,0,0,0,0
24/12/2020,09:00 AM,76.45,100.0,3.91,29.68,Clear,0,0,0,0,2.0,5.0,2.0,3,0,0,0,0
24/12/2020,09:30 AM,76.82,100.0,4.64,29.68,Rain,0,0,0,0,2.0,6.0,2.0,3,0,0,0,0
24/12/2020,10:00 AM,77.18,99.45,5.18,29.68,Clear,0,0,0,0,2.0,4.0,2.0,3,0,0,0,0
24/12/2020,10:30 AM,77.55,99.45,5.18,29.68,Rain,0,0,0,0,1.0,6.0,1.0,3,0,0,0,0
24/12/2020,11:00 AM,77.73,98.91,5.64,29.68,Rain,0,0,0,0,1.0,7.0,2.0,3,0,0,0,0
